FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
IsLastInFocus_Token_Cell,c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@720f32402b981c64e1c3f1f50b92076c,I-product,-0.5031
Last_2_Char=UM,c.w.nlp.uima.fe.token.LastNCharsFE@a84c869fa3869e3d722299535dd01fb0,I-product,0.4901
PNnECh_5=pment,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@6a42ed28bba9af899affb58472af8379,I-product,-0.4850
LastTokenInCell=Top,c.w.n.uima.fe.cell.tokenFEs.CellLastTokenFE@a08f105f3f0ae58b681892c7780a967e,I-product,0.4522
F_CI_Line_0_LNR_2_0_ALC_AutoMLLine=110.00,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@1fa3eff0939e2777b5729dfce9f3aca4,I-product,0.4349
LeftmostCell_blog_post,c.w.n.uima.fe.onlinemodel.FirstLeftCellFE@cfa4b4e9fb2ab911f16ac8089c15d01f,I-product,0.4200
PCSLCT_post,c.w.n.u.f.c.c.PreviousCellSameLineCoveredTokensFE@e6bbe91568cedfea37f7e0f97f247e79,I-product,0.4192
FCITIC=wedding,c.w.n.u.f.cell.tokenFEs.CellFirstTokenNoCaseFE@9d485f0f74a67f90292ceb1600240afa,I-product,0.4119
LeftmostCell_124280_brown,c.w.n.uima.fe.onlinemodel.FirstLeftCellFE@cfa4b4e9fb2ab911f16ac8089c15d01f,I-product,0.4103
F_CI_Cell_0_CNFIC_2_0_1_ALC_AutoMLCell=description,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@a1f120fc1e5d8f8bea43b7dedd118a80,I-product,0.4080
NGW_W2_PR_0_3_0_special_char=$=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.SpecialCharFE@fd278929f08491bc4e25e99fb8dac064,I-product,0.4077
X1xN3=X1x_1X1x,c.w.v.nlp.uima.fe.token.CharPatternX1xN3FE@f578320dc258065cfbe8f395bf853565,I-product,-0.4053
tokenOcr_LEFT_0=with,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@a3562b62691b58b9e928f1a7075a72ab,I-product,0.4029
CellLastTokenNoCase=due,c.w.n.u.fe.cell.tokenFEs.CellLastTokenNoCaseFE@91aad3d174785d3d79640d66153e51d4,I-product,-0.4001
F_CI_Line_0_PR_0_2_0_ALC_AutoMLLine=total,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@26031e0075c4a67c647674602c0353b0,I-product,0.3976
FCITIC=la,c.w.n.u.f.cell.tokenFEs.CellFirstTokenNoCaseFE@9d485f0f74a67f90292ceb1600240afa,I-product,0.3873
Last_2_Char=ct,c.w.nlp.uima.fe.token.LastNCharsFE@a84c869fa3869e3d722299535dd01fb0,I-product,0.3855
F_CI_Cell_0_CNUNE_2_0_0_ALC_AutoMLCell=description,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d83e0a15ea7ed60dd4ca0e6009c6524c,I-product,0.3844
cell_size=many,c.w.v.n.u.f.sentence.position.PositionInCoveringFE@81ed0ed1544708a2f3037d0d224ad0d4,I-product,-0.3838
F_CI_Line_0_LNL_2_0_ALC_AutoMLLine=1,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@564edfe7d3e09967de9e1f01a003f317,I-product,0.3795
F_FL_0_3_1_ALC_AutoMLToken=shipping,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,I-product,-0.3745
F_CI_Cell_0_CNFIC_2_2_1_ALC_AutoMLCell=description,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@a1f120fc1e5d8f8bea43b7dedd118a80,I-product,-0.3722
X1x2N3_x11,c.w.n.u.fe.cell.tokenFEs.CellTokenX1x2N3FE@a332314487d1c564cd72a56eb16a1dc0,I-product,0.3680
ColHead_item,c.w.nlp.uima.fe.onlinemodel.ColumnHeaderFE@472b3ee1a971628102e99e99e834fa4d,I-product,0.3670
F_FL_0_3_1_ALC_AutoMLToken=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,I-product,-0.3667
ColHead_la_made_luci_braid_detail_34sleeve_knit_top,c.w.nlp.uima.fe.onlinemodel.ColumnHeaderFE@472b3ee1a971628102e99e99e834fa4d,I-product,0.3662
posIn_Cell_Row_3,c.w.v.s.nlp.component.fe.PositionInCoveringFE@b3485cbedd9763bfe5148a61b8906bb9,I-product,-0.3659
F_CI_Line_0_PR_0_2_1_ALC_AutoMLLine=s,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@26031e0075c4a67c647674602c0353b0,I-product,0.3585
F_CI_Line_0_FL_0_2_0_ALC_AutoMLLine=1,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@3a344ba06bb337807d886b7843b5c1dc,I-product,0.3573
CellLastTokenNoCase=product,c.w.n.u.fe.cell.tokenFEs.CellLastTokenNoCaseFE@91aad3d174785d3d79640d66153e51d4,I-product,0.3553
"F_CI_Line_0_FL_0_2_1_ALC_AutoMLLine=$1,111.11",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@3a344ba06bb337807d886b7843b5c1dc,I-product,0.3520
F_CI_Line_0_LNR_2_0_ALC_AutoMLLine=10.00,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@1fa3eff0939e2777b5729dfce9f3aca4,I-product,0.3520
F_CI_Cell_0_CNFIC_2_0_3_ALC_AutoMLCell=description,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@a1f120fc1e5d8f8bea43b7dedd118a80,I-product,-0.3479
F_CI_Cell_0_CNUNE_2_1_2_ALC_AutoMLCell=la made     luci braid detail 1/1sleeve knit top,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d83e0a15ea7ed60dd4ca0e6009c6524c,I-product,0.3459
F_CI_Line_0_FL_0_2_1_ALC_AutoMLLine=$10.00,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@3a344ba06bb337807d886b7843b5c1dc,I-product,0.3446
