SCORE,ACCURACY,EXTRACTED,GOLD,CORRECT
0.600978,0.9543726235741445,263,359,251
0.59571,0.9545454545454546,264,359,252
0.594691,0.9547169811320755,265,359,253
0.593613,0.9548872180451128,266,359,254
0.593463,0.9550561797752809,267,359,255
0.59089,0.9552238805970149,268,359,256
0.589392,0.9553903345724907,269,359,257
0.588924,0.9518518518518518,270,359,257
0.579479,0.948339483394834,271,359,257
0.578982,0.9485294117647058,272,359,258
0.577851,0.9487179487179487,273,359,259
0.575857,0.948905109489051,274,359,260
0.573342,0.9490909090909091,275,359,261
0.572008,0.9492753623188406,276,359,262
0.570239,0.9494584837545126,277,359,263
0.566198,0.9496402877697842,278,359,264
0.556417,0.9498207885304659,279,359,265
0.551251,0.95,280,359,266
0.549973,0.9501779359430605,281,359,267
0.547263,0.950354609929078,282,359,268
0.547206,0.950530035335689,283,359,269
0.546576,0.9507042253521126,284,359,270
0.538456,0.9508771929824561,285,359,271
0.536668,0.951048951048951,286,359,272
0.534607,0.9477351916376306,287,359,272
0.526639,0.9479166666666666,288,359,273
0.516537,0.9446366782006921,289,359,273
0.512294,0.9448275862068966,290,359,274
0.426262,0.9450171821305842,291,359,275
0.419317,0.9452054794520548,292,359,276
0.348618,0.9453924914675768,293,359,277
0.337381,0.9455782312925171,294,359,278
0.0,0.9455782312925171,294,359,278
