CHAIN,CORRECT,TOTAL,ACCURACY
UpperCaseNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
LowerCaseNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
LowerCaseNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,0,53,0.0
LowerCaseNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,0,53,0.0
UpperCaseNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,0,53,0.0
CapitalizeNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,0,53,0.0
LowerCaseNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
DictionaryReplacementNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
DictionaryReplacementNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,0,53,0.0
UpperCaseNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,0,53,0.0
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,0,53,0.0
LowerCaseNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,0,53,0.0
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,0,53,0.0
CapitalizeNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,0,53,0.0
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,0,53,0.0
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
DictionaryReplacementNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,0,53,0.0
UpperCaseNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->DictionaryReplacementNormalizer,0,53,0.0
WhitespaceNormalizer->DictionaryReplacementNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
DictionaryReplacementNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,44,53,0.8301886792452831
LowerCaseNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->LowerCaseNormalizer->DictionaryReplacementNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->DictionaryReplacementNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
DictionaryReplacementNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
DictionaryReplacementNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,0,53,0.0
CapitalizeNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->DictionaryReplacementNormalizer,0,53,0.0
WhitespaceNormalizer->DictionaryReplacementNormalizer->CapitalizeNormalizer,0,53,0.0
DictionaryReplacementNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
DictionaryReplacementNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->DictionaryReplacementNormalizer,0,53,0.0
PunctuationRemoveNormalizer->DictionaryReplacementNormalizer->WhitespaceNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->DictionaryReplacementNormalizer,0,53,0.0
WhitespaceNormalizer->DictionaryReplacementNormalizer->PunctuationRemoveNormalizer,0,53,0.0
DictionaryReplacementNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
DictionaryReplacementNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
UpperCaseNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
CapitalizeNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,44,53,0.8301886792452831
WhitespaceNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
UpperCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
UpperCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->UpperCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->UpperCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->UpperCaseNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->UpperCaseNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->UpperCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
LowerCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,53,0.0
CapitalizeNormalizer->PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
CapitalizeNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->CapitalizeNormalizer->WhitespaceNormalizer->LowerCaseNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->CapitalizeNormalizer->WhitespaceNormalizer,0,53,0.0
PunctuationRemoveNormalizer->LowerCaseNormalizer->WhitespaceNormalizer->CapitalizeNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
PunctuationRemoveNormalizer->WhitespaceNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->CapitalizeNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer->LowerCaseNormalizer,0,53,0.0
WhitespaceNormalizer->PunctuationRemoveNormalizer->LowerCaseNormalizer->CapitalizeNormalizer,0,53,0.0
WhitespaceNormalizer->LowerCaseNormalizer->PunctuationRemoveNormalizer->CapitalizeNormalizer,0,53,0.0
