FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
F_CI_Line_0_FL_0_2_0_F_C_NamedEntity_5_ElementProperty_mentionType=roadName,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@c2a64d8c6b9d03c9d9fd61c3413e991b,S-supplier_name,0.3264
FNnECh_2=Bi,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ad0292892f1e9f76ca12cc494b12c17c,S-supplier_name,0.3134
F_FL_0_5_1_CI_NamedEntity_2_ElementProperty_mentionType=roadName,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,S-supplier_name,0.3114
B-NER_supplier_name,c.w.n.uima.fe.token.IsBeginOfNamedEntityFE@362be1e74e203c25b846896511262cdc,S-supplier_name,0.3080
FstAdjCapChars=W,c.w.n.u.fe.token.FirstAdjacentCapitalCharsFE@de717057e4d3736189b11ff40196ef5d,S-supplier_name,0.3072
PNnECh_1=l,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,S-supplier_name,-0.2967
F_PR_0_3_0_F_CI_NamedEntity_2_ElementProperty_mentionType=companySuffix,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,S-supplier_name,0.2887
F_CI_Line_0_LNR_2_0_F_C_NamedEntity_5_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@5706d1e366c0e11fb33e43ce8804b09e,S-supplier_name,-0.2865
F_CI_Line_0_LNR_2_0_F_C_NamedEntity_4_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@5706d1e366c0e11fb33e43ce8804b09e,S-supplier_name,-0.2865
DisToNer_supplier_name,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,S-supplier_name,-0.2839
F_FL_0_5_1_CI_NamedEntity_1_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,S-supplier_name,0.2831
F_PR_0_3_0_ALC_AutoMLToken=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,S-supplier_name,0.2819
PNnECh_2=o:,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@c75f82e0c44297e7e2026fcc8012fb67,S-supplier_name,0.2815
E-NER_supplier_name,c.w.nlp.uima.fe.token.IsEndOfNamedEntityFE@5a4278d197b3e3d68cee0520f9545c4e,S-supplier_name,0.2792
F_PR_0_3_0_ALC_AutoMLToken=address,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,S-supplier_name,-0.2792
PNnECh_1=f,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,S-supplier_name,0.2783
FstAdjCapChars=D,c.w.n.u.fe.token.FirstAdjacentCapitalCharsFE@de717057e4d3736189b11ff40196ef5d,S-supplier_name,-0.2763
F_FL_0_3_0_F_CI_NamedEntity_1_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@035b83bbf43e648e42419bd844d84286,S-supplier_name,-0.2761
F_PR_0_3_0_ALC_AutoMLToken=1011,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,S-supplier_name,0.2750
NGW_W9_PR_0_9_0_OOB0=1.0_OOB1=1.0_OOB2=1.0_OOB3=1.0_OOB4=1.0_OOB5=1.0_OOB6=1.0_OOB7=1.0_ALC_AutoMLToken=invoice=1.0,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@2a741c9d15600c81d8c23d22a69dc64d,S-supplier_name,-0.2734
F_FL_0_5_0_CI_NamedEntity_0_ElementProperty_mentionType=supplier_name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,S-supplier_name,-0.2718
"NGW_W2_PR_0_3_1_ALC_AutoMLToken=11,=1.0_ALC_AutoMLToken=1011=1.0",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@8fcee2caa73add4d529e98fc271152cb,S-supplier_name,0.2711
F_CI_Line_0_F_C_NamedEntity_4_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@be2f3084508d2c50c92f6e56e59f6fd3,S-supplier_name,0.2674
"F_PR_0_3_1_ALC_AutoMLToken=11,",c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,S-supplier_name,0.2658
PNnECh_1=t,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,S-supplier_name,0.2581
F_FL_0_3_0_ALC_AutoMLToken=11,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,S-supplier_name,0.2561
F_CI_Line_0_PR_0_2_1_ALC_AutoMLLine=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@26031e0075c4a67c647674602c0353b0,S-supplier_name,0.2549
F_FL_0_3_1_ALC_AutoMLToken=10,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,S-supplier_name,0.2510
F_FL_0_5_3_CI_NamedEntity_3_ElementProperty_mentionType=streetRegexName2,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,S-supplier_name,0.2510
F_CI_Line_0_LNL_2_0_ALC_AutoMLLine=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@564edfe7d3e09967de9e1f01a003f317,S-supplier_name,0.2463
posIn_Token_NamedEntity_0,c.w.v.s.nlp.component.fe.PositionInCoveringFE@9fe31bf63185afd1052980be8b0eca8d,S-supplier_name,0.2389
F_CI_Line_0_FL_0_2_0_F_C_NamedEntity_3_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@c2a64d8c6b9d03c9d9fd61c3413e991b,S-supplier_name,0.2388
DisToNer_roadName,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,S-supplier_name,-0.2376
F_FL_0_5_1_CI_NamedEntity_0_ElementProperty_mentionType=streetRegexName2,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,S-supplier_name,0.2356
PNnECh_3=ICE,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@235443977571d92a55d11a2664dac2db,S-supplier_name,0.2330
PNnECh_2=CE,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@c75f82e0c44297e7e2026fcc8012fb67,S-supplier_name,0.2323
IsFirstCapitalizedTokenInCovering_Line,c.w.n.u.f.t.IsFirstCapitalizedTokenInCoveringFE@1d05a8d147c98d8553ec57101d07a1d2,S-supplier_name,0.2278
F_CI_Line_0_PR_0_2_1_F_C_NamedEntity_1_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@37acdad665256970c0408f8f127b7e9e,S-supplier_name,-0.2275
FNnECh_1,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ab6af2d67d15b5fc3ad85d17835e237d,S-supplier_name,-0.2269
F_PR_0_3_0_ALC_AutoMLToken=name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,S-supplier_name,0.2213
