FEATURE_NAME,FEATURE_EXTRACTOR,CLASS,SCORE
Is1stInFocus_AutoMLToken_Cell,c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@772d94c38090fc1a26352f9a1dd2599e,B-supplier_name,-0.5590
FNnECh_2=Pa,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ad0292892f1e9f76ca12cc494b12c17c,B-supplier_name,0.5589
KwrdInAnn_name_Line,c.w.v.s.n.component.fe.FocusElementKeywordsFE@604eaab4bc97bbb6e6caa447111fe0c5,B-supplier_name,-0.5531
F_FL_0_3_0_ALC_AutoMLToken=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,B-supplier_name,-0.5369
FNF_supplier_name_Content,c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@a4996df86dee6ab6b90dcfe20d837f54,B-supplier_name,0.4878
PNnECh_3=for,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@235443977571d92a55d11a2664dac2db,B-supplier_name,0.4817
FNnECh_1=t,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ab6af2d67d15b5fc3ad85d17835e237d,B-supplier_name,0.4705
EmptyLastColumnInRow,c.w.n.u.fe.cell.rowFEs.CellIsLastColumnEmptyFE@f6d22c764cdeaedba761b629d0de1d2a,B-supplier_name,0.4343
F_PR_0_3_0_ALC_AutoMLToken=for,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,0.4339
F_FL_0_3_2_ALC_AutoMLToken=street,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,B-supplier_name,-0.4329
PNnECh_2=o:,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@c75f82e0c44297e7e2026fcc8012fb67,B-supplier_name,-0.4268
F_FL_0_5_3_CI_NamedEntity_2_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@79733beb6dc6bf4fc345d262b6b91b9c,B-supplier_name,0.4231
F_CI_Line_0_LNR_2_0_F_C_NamedEntity_1_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@5706d1e366c0e11fb33e43ce8804b09e,B-supplier_name,-0.4061
F_PR_0_3_0_ALC_AutoMLToken=address,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,-0.4053
DisToNer_streetRegexName2,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-supplier_name,-0.3971
supplier_name_keywords_preceded,c.w.a.f.g.IsPrecededWithKeywordsInLineFeatureExtractor@24842ad120bf73ecb1f94973d8b7bb7b,B-supplier_name,0.3847
F_PR_0_3_0_F_CI_NamedEntity_0_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@784c19393e7b9a1f2627f5a643aa2054,B-supplier_name,-0.3783
IsLstCapTokenInCovering_Line,c.w.n.u.f.t.IsLastCapitalizedTokenInCoveringFE@8b678e47682fe1b21f1ba14aab837d43,B-supplier_name,-0.3777
FstAdjCapChars=H,c.w.n.u.fe.token.FirstAdjacentCapitalCharsFE@de717057e4d3736189b11ff40196ef5d,B-supplier_name,0.3774
FNnECh_1=G,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ab6af2d67d15b5fc3ad85d17835e237d,B-supplier_name,0.3639
F_FL_0_3_2_F_CI_NamedEntity_2_ElementProperty_mentionType=companySuffix,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@035b83bbf43e648e42419bd844d84286,B-supplier_name,-0.3492
tokenOcr_RIGHT_1=of,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@77cafaa04e1418d241a1b3b21da37b1e,B-supplier_name,0.3467
F_FL_0_3_1_ALC_AutoMLToken=111,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@ccdff18b2b1fc87d90385c212103873e,B-supplier_name,-0.3446
F_PR_0_3_1_ALC_AutoMLToken=you,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,-0.3423
FNF_supplier_name_Page,c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@be622206baf07945769dc33dcfa889fe,B-supplier_name,0.3374
F_CI_Line_0_FL_0_2_0_F_C_NamedEntity_0_ElementProperty_mentionType=roadName,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@c2a64d8c6b9d03c9d9fd61c3413e991b,B-supplier_name,-0.3351
LineSize,c.w.nlp.uima.fe.cell.lineFEs.LineSizeFE@2c7dbafbeba4cbea924a1063953be557,B-supplier_name,-0.3319
posIn_Token_Line_5,c.w.v.s.nlp.component.fe.PositionInCoveringFE@4344423c75b48ca29332d66e4e490e14,B-supplier_name,0.3315
F_PR_0_3_2_ALC_AutoMLToken=name,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,0.3257
FNnECh_1=P,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ab6af2d67d15b5fc3ad85d17835e237d,B-supplier_name,0.3229
F_PR_0_3_0_ALC_AutoMLToken=r,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,0.3228
F_CI_Line_0_FL_0_2_1_F_C_NamedEntity_3_ElementProperty_mentionType=ordinalNumber,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.nlp.uima.fe.token.ElementPropertyFE@c2a64d8c6b9d03c9d9fd61c3413e991b,B-supplier_name,-0.3224
F_PR_0_3_1_ALC_AutoMLToken=1011,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,-0.3193
PNnECh_1=t,c.w.n.u.f.cell.charFEs.PreviousNnonEmptyCharsFE@cbd622ef0ba3cde30d7b8e5d4af8e0d7,B-supplier_name,-0.3188
FNnECh_2=St,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ad0292892f1e9f76ca12cc494b12c17c,B-supplier_name,0.3145
tokenOcr_RIGHT_1=your,c.w.nlp.uima.fe.onlinemodel.LineTokenOcrFE@77cafaa04e1418d241a1b3b21da37b1e,B-supplier_name,0.3140
DisToNer_phone,c.w.n.u.fe.token.DistanceToNearestNerTypeFE@175e94590f3626ef00ad601fa9d90c13,B-supplier_name,-0.3135
F_PR_0_3_0_ALC_AutoMLToken=invoice,c.w.n.u.fe.context.ContextFeatureExtractor$c.w.v.s.nlp.component.fe.LowerCaseWordshapeFE@d7291e75fc9cf1ce5f016b31ebff9e4f,B-supplier_name,0.3129
FNnECh_2=In,c.w.n.u.f.cell.charFEs.FollowingNnonEmptyCharsFE@ad0292892f1e9f76ca12cc494b12c17c,B-supplier_name,0.3120
